"map_Index","Domain_RN","Domain_AN","Domains_Color","Helix_Num","Helix_Color","SS_Table"
"2289","V","5","5","H83","2","ECOLI_LSU"
"2290","V","5","5","H83","2","ECOLI_LSU"
"2291","V","5","5","H83","2","ECOLI_LSU"
"2292","V","5","5","H83","2","ECOLI_LSU"
"2293","V","5","5","H83","2","ECOLI_LSU"
"2294","V","5","5","H83","2","ECOLI_LSU"
"2295","V","5","5","H83","2","ECOLI_LSU"
"2296","V","5","5","H83","2","ECOLI_LSU"
"2297","V","5","5","H84","3","ECOLI_LSU"
"2298","V","5","5","H84","3","ECOLI_LSU"
"2299","V","5","5","H84","3","ECOLI_LSU"
"2300","V","5","5","H84","3","ECOLI_LSU"
"2301","V","5","5","H84","3","ECOLI_LSU"
"2302","V","5","5","H84","3","ECOLI_LSU"
"2303","V","5","5","H84","3","ECOLI_LSU"
"2304","V","5","5","H84","3","ECOLI_LSU"
"2305","V","5","5","H84","3","ECOLI_LSU"
"2306","V","5","5","H84","3","ECOLI_LSU"
"2307","V","5","5","H84","3","ECOLI_LSU"
"2308","V","5","5","H84","3","ECOLI_LSU"
"2309","V","5","5","H84","3","ECOLI_LSU"
"2310","V","5","5","H84","3","ECOLI_LSU"
"2311","V","5","5","H84","3","ECOLI_LSU"
"2312","V","5","5","H84","3","ECOLI_LSU"
"2313","V","5","5","H84","3","ECOLI_LSU"
"2314","V","5","5","H84","3","ECOLI_LSU"
"2315","V","5","5","H84","3","ECOLI_LSU"
"2316","V","5","5","H84","3","ECOLI_LSU"
"2317","V","5","5","H84","3","ECOLI_LSU"
"2318","V","5","5","H84","3","ECOLI_LSU"
"2319","V","5","5","H84","3","ECOLI_LSU"
"2320","V","5","5","H84","3","ECOLI_LSU"
"2321","V","5","5","H84","3","ECOLI_LSU"
"2322","V","5","5","H85","4","ECOLI_LSU"
"2323","V","5","5","H85","4","ECOLI_LSU"
"2324","V","5","5","H85","4","ECOLI_LSU"
"2325","V","5","5","H85","4","ECOLI_LSU"
"2326","V","5","5","H85","4","ECOLI_LSU"
"2327","V","5","5","H85","4","ECOLI_LSU"
"2328","V","5","5","H85","4","ECOLI_LSU"
"2329","V","5","5","H85","4","ECOLI_LSU"
"2330","V","5","5","H85","4","ECOLI_LSU"
"2331","V","5","5","H85","4","ECOLI_LSU"
"2332","V","5","5","H85","4","ECOLI_LSU"
"2333","V","5","5","H85","4","ECOLI_LSU"
"2334","V","5","5","H85","4","ECOLI_LSU"
"2335","V","5","5","H83","2","ECOLI_LSU"
"2336","V","5","5","H83","2","ECOLI_LSU"
"2337","V","5","5","H83","2","ECOLI_LSU"
"2338","V","5","5","H83","2","ECOLI_LSU"
"2339","V","5","5","H83","2","ECOLI_LSU"
"2340","V","5","5","H83","2","ECOLI_LSU"
"2341","V","5","5","H83","2","ECOLI_LSU"
"2342","V","5","5","H83","2","ECOLI_LSU"
"2343","V","5","5","H83","2","ECOLI_LSU"
"2344","V","5","5","H83","2","ECOLI_LSU"
"2345","V","5","5","H86","1","ECOLI_LSU"
"2346","V","5","5","H86","1","ECOLI_LSU"
"2347","V","5","5","H86","1","ECOLI_LSU"
"2348","V","5","5","H86","1","ECOLI_LSU"
"2349","V","5","5","H86","1","ECOLI_LSU"
"2350","V","5","5","H86","1","ECOLI_LSU"
"2351","V","5","5","H86","1","ECOLI_LSU"
"2352","V","5","5","H86","1","ECOLI_LSU"
"2353","V","5","5","H86","1","ECOLI_LSU"
"2354","V","5","5","H86","1","ECOLI_LSU"
"2355","V","5","5","H86","1","ECOLI_LSU"
"2356","V","5","5","H86","1","ECOLI_LSU"
"2357","V","5","5","H86","1","ECOLI_LSU"
"2358","V","5","5","H86","1","ECOLI_LSU"
"2359","V","5","5","H86","1","ECOLI_LSU"
"2360","V","5","5","H86","1","ECOLI_LSU"
"2361","V","5","5","H86","1","ECOLI_LSU"
"2362","V","5","5","H86","1","ECOLI_LSU"
"2363","V","5","5","H86","1","ECOLI_LSU"
"2364","V","5","5","H86","1","ECOLI_LSU"
"2365","V","5","5","H86","1","ECOLI_LSU"
"2366","V","5","5","H86","1","ECOLI_LSU"
"2367","V","5","5","H86","1","ECOLI_LSU"
"2368","V","5","5","H86","1","ECOLI_LSU"
"2369","V","5","5","H86","1","ECOLI_LSU"
"2370","V","5","5","H86","1","ECOLI_LSU"
"2371","V","5","5","H86","1","ECOLI_LSU"
"2372","V","5","5","H87","4","ECOLI_LSU"
"2373","V","5","5","H87","4","ECOLI_LSU"
"2374","V","5","5","H87","4","ECOLI_LSU"
"2375","V","5","5","H87","4","ECOLI_LSU"
"2376","V","5","5","H87","4","ECOLI_LSU"
"2377","V","5","5","H87","4","ECOLI_LSU"
"2378","V","5","5","H87","4","ECOLI_LSU"
"2379","V","5","5","H87","4","ECOLI_LSU"
"2380","V","5","5","H87","4","ECOLI_LSU"
"2381","V","5","5","H87","4","ECOLI_LSU"
"2382","V","5","5","H82","1","ECOLI_LSU"
"2383","V","5","5","H82","1","ECOLI_LSU"
"2384","V","5","5","H82","1","ECOLI_LSU"
"2385","V","5","5","H82","1","ECOLI_LSU"
"2386","V","5","5","H82","1","ECOLI_LSU"
"2387","V","5","5","H82","1","ECOLI_LSU"
"2388","V","5","5","H82","1","ECOLI_LSU"
"2389","V","5","5","H82","1","ECOLI_LSU"
"2390","V","5","5","H82","1","ECOLI_LSU"
"2391","V","5","5","H88","2","ECOLI_LSU"
"2392","V","5","5","H88","2","ECOLI_LSU"
"2393","V","5","5","H88","2","ECOLI_LSU"
"2394","V","5","5","H88","2","ECOLI_LSU"
"2395","V","5","5","H88","2","ECOLI_LSU"
"2396","V","5","5","H88","2","ECOLI_LSU"
"2397","V","5","5","H88","2","ECOLI_LSU"
"2398","V","5","5","H88","2","ECOLI_LSU"
"2399","V","5","5","H88","2","ECOLI_LSU"
"2400","V","5","5","H88","2","ECOLI_LSU"
"2401","V","5","5","H88","2","ECOLI_LSU"
"2402","V","5","5","H88","2","ECOLI_LSU"
"2403","V","5","5","H88","2","ECOLI_LSU"
"2404","V","5","5","H88","2","ECOLI_LSU"
"2405","V","5","5","H88","2","ECOLI_LSU"
"2406","V","5","5","H88","2","ECOLI_LSU"
"2407","V","5","5","H88","2","ECOLI_LSU"
"2408","V","5","5","H88","2","ECOLI_LSU"
"2409","V","5","5","H88","2","ECOLI_LSU"
"2410","V","5","5","H88","2","ECOLI_LSU"
"2411","V","5","5","H88","2","ECOLI_LSU"
"2412","V","5","5","H88","2","ECOLI_LSU"
"2413","V","5","5","H88","2","ECOLI_LSU"
"2414","V","5","5","H88","2","ECOLI_LSU"
"2415","V","5","5","H88","2","ECOLI_LSU"
"2416","V","5","5","H88","2","ECOLI_LSU"
"2417","V","5","5","H88","2","ECOLI_LSU"
"2418","V","5","5","H88","2","ECOLI_LSU"
"2419","V","5","5","H88","2","ECOLI_LSU"
"2420","V","5","5","H88","2","ECOLI_LSU"
"2421","V","5","5","H88","2","ECOLI_LSU"
"2422","V","5","5","H88","2","ECOLI_LSU"
"2423","V","5","5","H88","2","ECOLI_LSU"
"2424","V","5","5","H88","2","ECOLI_LSU"
"2425","V","5","5","H88","2","ECOLI_LSU"
"2426","V","5","5","H88","2","ECOLI_LSU"
"2427","V","5","5","H88","2","ECOLI_LSU"
"2428","V","5","5","H88","2","ECOLI_LSU"
"2429","V","5","5","H88","2","ECOLI_LSU"
"2430","V","5","5","H74","1","ECOLI_LSU"
"2431","V","5","5","H74","1","ECOLI_LSU"
"2432","V","5","5","H74","1","ECOLI_LSU"
"2433","V","5","5","H74","1","ECOLI_LSU"
"2434","V","5","5","H74","1","ECOLI_LSU"
"2435","V","5","5","H74","1","ECOLI_LSU"
"2436","V","5","5","H74","1","ECOLI_LSU"
"2437","V","5","5","H74","1","ECOLI_LSU"
"2438","V","5","5","H74","1","ECOLI_LSU"
"2439","V","5","5","H74","1","ECOLI_LSU"
"2440","V","5","5","H74","1","ECOLI_LSU"
"2441","V","5","5","H74","1","ECOLI_LSU"
"2442","V","5","5","H74","1","ECOLI_LSU"
"2443","V","5","5","H74","1","ECOLI_LSU"
"2444","V","5","5","H74","1","ECOLI_LSU"
"2445","V","5","5","H74","1","ECOLI_LSU"
"2446","V","5","5","H74","1","ECOLI_LSU"
"2447","V","5","5","H74","1","ECOLI_LSU"
"2448","V","5","5","H74","1","ECOLI_LSU"
"2449","V","5","5","H74","1","ECOLI_LSU"
"2450","V","5","5","H74","1","ECOLI_LSU"
"2451","V","5","5","H74","1","ECOLI_LSU"
"2452","V","5","5","H89","4","ECOLI_LSU"
"2453","V","5","5","H89","4","ECOLI_LSU"
"2454","V","5","5","H89","4","ECOLI_LSU"
"2455","V","5","5","H89","4","ECOLI_LSU"
"2456","V","5","5","H89","4","ECOLI_LSU"
"2457","V","5","5","H89","4","ECOLI_LSU"
"2458","V","5","5","H89","4","ECOLI_LSU"
"2459","V","5","5","H89","4","ECOLI_LSU"
"2460","V","5","5","H89","4","ECOLI_LSU"
"2461","V","5","5","H89","4","ECOLI_LSU"
"2462","V","5","5","H89","4","ECOLI_LSU"
"2463","V","5","5","H89","4","ECOLI_LSU"
"2464","V","5","5","H89","4","ECOLI_LSU"
"2465","V","5","5","H89","4","ECOLI_LSU"
"2466","V","5","5","H89","4","ECOLI_LSU"
"2467","V","5","5","H89","4","ECOLI_LSU"
"2468","V","5","5","H89","4","ECOLI_LSU"
"2469","V","5","5","H89","4","ECOLI_LSU"
"2470","V","5","5","H89","4","ECOLI_LSU"
"2471","V","5","5","H89","4","ECOLI_LSU"
"2472","V","5","5","H89","4","ECOLI_LSU"
"2473","V","5","5","H89","4","ECOLI_LSU"
"2474","V","5","5","H89","4","ECOLI_LSU"
"2475","V","5","5","H89","4","ECOLI_LSU"
"2476","V","5","5","H89","4","ECOLI_LSU"
"2477","V","5","5","H89","4","ECOLI_LSU"
"2478","V","5","5","H89","4","ECOLI_LSU"
"2479","V","5","5","H89","4","ECOLI_LSU"
"2480","V","5","5","H89","4","ECOLI_LSU"
"2481","V","5","5","H89","4","ECOLI_LSU"
"2482","V","5","5","H89","4","ECOLI_LSU"
"2483","V","5","5","H89","4","ECOLI_LSU"
"2484","V","5","5","H89","4","ECOLI_LSU"
"2485","V","5","5","H89","4","ECOLI_LSU"
"2486","V","5","5","H89","4","ECOLI_LSU"
"2487","V","5","5","H89","4","ECOLI_LSU"
"2488","V","5","5","H89","4","ECOLI_LSU"
"2489","V","5","5","H89","4","ECOLI_LSU"
"2490","V","5","5","H89","4","ECOLI_LSU"
"2491","V","5","5","H89","4","ECOLI_LSU"
"2492","V","5","5","H89","4","ECOLI_LSU"
"2493","V","5","5","H89","4","ECOLI_LSU"
"2494","V","5","5","H89","4","ECOLI_LSU"
"2495","V","5","5","H89","4","ECOLI_LSU"
"2496","V","5","5","H89","4","ECOLI_LSU"
"2497","V","5","5","H89","4","ECOLI_LSU"
"2498","V","5","5","H89","4","ECOLI_LSU"
"2499","V","5","5","H89","4","ECOLI_LSU"
"2500","V","5","5","H89","4","ECOLI_LSU"
"2501","V","5","5","H89","4","ECOLI_LSU"
"2502","V","5","5","H89","4","ECOLI_LSU"
"2503","V","5","5","H89","4","ECOLI_LSU"
"2504","V","5","5","H89","4","ECOLI_LSU"
"2505","V","5","5","H90","1","ECOLI_LSU"
"2506","V","5","5","H90","1","ECOLI_LSU"
"2507","V","5","5","H90","1","ECOLI_LSU"
"2508","V","5","5","H90","1","ECOLI_LSU"
"2509","V","5","5","H90","1","ECOLI_LSU"
"2510","V","5","5","H90","1","ECOLI_LSU"
"2511","V","5","5","H90","1","ECOLI_LSU"
"2512","V","5","5","H90","1","ECOLI_LSU"
"2513","V","5","5","H90","1","ECOLI_LSU"
"2514","V","5","5","H90","1","ECOLI_LSU"
"2515","V","5","5","H90","1","ECOLI_LSU"
"2516","V","5","5","H90","1","ECOLI_LSU"
"2517","V","5","5","H90","1","ECOLI_LSU"
"2518","V","5","5","H91","3","ECOLI_LSU"
"2519","V","5","5","H91","3","ECOLI_LSU"
"2520","V","5","5","H91","3","ECOLI_LSU"
"2521","V","5","5","H91","3","ECOLI_LSU"
"2522","V","5","5","H91","3","ECOLI_LSU"
"2523","V","5","5","H91","3","ECOLI_LSU"
"2524","V","5","5","H91","3","ECOLI_LSU"
"2525","V","5","5","H91","3","ECOLI_LSU"
"2526","V","5","5","H91","3","ECOLI_LSU"
"2527","V","5","5","H91","3","ECOLI_LSU"
"2528","V","5","5","H91","3","ECOLI_LSU"
"2529","V","5","5","H91","3","ECOLI_LSU"
"2530","V","5","5","H91","3","ECOLI_LSU"
"2531","V","5","5","H91","3","ECOLI_LSU"
"2532","V","5","5","H91","3","ECOLI_LSU"
"2533","V","5","5","H91","3","ECOLI_LSU"
"2534","V","5","5","H91","3","ECOLI_LSU"
"2535","V","5","5","H91","3","ECOLI_LSU"
"2536","V","5","5","H91","3","ECOLI_LSU"
"2537","V","5","5","H91","3","ECOLI_LSU"
"2538","V","5","5","H91","3","ECOLI_LSU"
"2539","V","5","5","H91","3","ECOLI_LSU"
"2540","V","5","5","H91","3","ECOLI_LSU"
"2541","V","5","5","H91","3","ECOLI_LSU"
"2542","V","5","5","H91","3","ECOLI_LSU"
"2543","V","5","5","H91","3","ECOLI_LSU"
"2544","V","5","5","H91","3","ECOLI_LSU"
"2545","V","5","5","H91","3","ECOLI_LSU"
"2546","V","5","5","H91","3","ECOLI_LSU"
"2547","V","5","5","H92","2","ECOLI_LSU"
"2548","V","5","5","H92","2","ECOLI_LSU"
"2549","V","5","5","H92","2","ECOLI_LSU"
"2550","V","5","5","H92","2","ECOLI_LSU"
"2551","V","5","5","H92","2","ECOLI_LSU"
"2552","V","5","5","H92","2","ECOLI_LSU"
"2553","V","5","5","H92","2","ECOLI_LSU"
"2554","V","5","5","H92","2","ECOLI_LSU"
"2555","V","5","5","H92","2","ECOLI_LSU"
"2556","V","5","5","H92","2","ECOLI_LSU"
"2557","V","5","5","H92","2","ECOLI_LSU"
"2558","V","5","5","H92","2","ECOLI_LSU"
"2559","V","5","5","H92","2","ECOLI_LSU"
"2560","V","5","5","H92","2","ECOLI_LSU"
"2561","V","5","5","H92","2","ECOLI_LSU"
"2562","V","5","5","H92a","4","ECOLI_LSU"
"2563","V","5","5","H92a","4","ECOLI_LSU"
"2564","V","5","5","H92a","4","ECOLI_LSU"
"2565","V","5","5","H92a","4","ECOLI_LSU"
"2566","V","5","5","H92a","4","ECOLI_LSU"
"2567","V","5","5","H90","1","ECOLI_LSU"
"2568","V","5","5","H90","1","ECOLI_LSU"
"2569","V","5","5","H90","1","ECOLI_LSU"
"2570","V","5","5","H90","1","ECOLI_LSU"
"2571","V","5","5","H90","1","ECOLI_LSU"
"2572","V","5","5","H90","1","ECOLI_LSU"
"2573","V","5","5","H90","1","ECOLI_LSU"
"2574","V","5","5","H90","1","ECOLI_LSU"
"2575","V","5","5","H90","1","ECOLI_LSU"
"2576","V","5","5","H90","1","ECOLI_LSU"
"2577","V","5","5","H90","1","ECOLI_LSU"
"2578","V","5","5","H90","1","ECOLI_LSU"
"2579","V","5","5","H90","1","ECOLI_LSU"
"2580","V","5","5","H90","1","ECOLI_LSU"
"2581","V","5","5","H90","1","ECOLI_LSU"
"2582","V","5","5","H90","1","ECOLI_LSU"
"2583","V","5","5","H90","1","ECOLI_LSU"
"2584","V","5","5","H90","1","ECOLI_LSU"
"2585","V","5","5","H90","1","ECOLI_LSU"
"2586","V","5","5","H90","1","ECOLI_LSU"
"2587","V","5","5","H93","3","ECOLI_LSU"
"2588","V","5","5","H93","3","ECOLI_LSU"
"2589","V","5","5","H93","3","ECOLI_LSU"
"2590","V","5","5","H93","3","ECOLI_LSU"
"2591","V","5","5","H93","3","ECOLI_LSU"
"2592","V","5","5","H93","3","ECOLI_LSU"
"2593","V","5","5","H93","3","ECOLI_LSU"
"2594","V","5","5","H93","3","ECOLI_LSU"
"2595","V","5","5","H93","3","ECOLI_LSU"
"2596","V","5","5","H93","3","ECOLI_LSU"
"2597","V","5","5","H93","3","ECOLI_LSU"
"2598","V","5","5","H93","3","ECOLI_LSU"
"2599","V","5","5","H93","3","ECOLI_LSU"
"2600","V","5","5","H93","3","ECOLI_LSU"
"2601","V","5","5","H93","3","ECOLI_LSU"
"2602","V","5","5","H93","3","ECOLI_LSU"
"2603","V","5","5","H93","3","ECOLI_LSU"
"2604","V","5","5","H93","3","ECOLI_LSU"
"2605","V","5","5","H93","3","ECOLI_LSU"
"2606","V","5","5","H93","3","ECOLI_LSU"
"2607","V","5","5","H93","3","ECOLI_LSU"
"2608","V","5","5","H93","3","ECOLI_LSU"
"2609","V","5","5","H93","3","ECOLI_LSU"
"2610","V","5","5","H93","3","ECOLI_LSU"
"2611","0","0","0","H73","4","ECOLI_LSU"
"2612","0","0","0","H73","4","ECOLI_LSU"
"2613","0","0","0","H73","4","ECOLI_LSU"
"2614","0","0","0","H73","4","ECOLI_LSU"
"2615","0","0","0","H73","4","ECOLI_LSU"
"2616","0","0","0","H73","4","ECOLI_LSU"
"2617","0","0","0","H73","4","ECOLI_LSU"
"2618","0","0","0","H73","4","ECOLI_LSU"
"2619","0","0","0","H73","4","ECOLI_LSU"
"2620","0","0","0","H73","4","ECOLI_LSU"
"2621","0","0","0","H73","4","ECOLI_LSU"
"2622","0","0","0","H73","4","ECOLI_LSU"
"2623","0","0","0","H73","4","ECOLI_LSU"
"2624","0","0","0","H73","4","ECOLI_LSU"
"2625","0","0","0","H73","4","ECOLI_LSU"
"2626","VI","6","6","H94","1","ECOLI_LSU"
"2627","VI","6","6","H94","1","ECOLI_LSU"
"2628","VI","6","6","H94","1","ECOLI_LSU"
"2629","VI","6","6","H94","1","ECOLI_LSU"
"2630","VI","6","6","H94","1","ECOLI_LSU"
"2631","VI","6","6","H94","1","ECOLI_LSU"
"2632","VI","6","6","H94","1","ECOLI_LSU"
"2633","VI","6","6","H94","1","ECOLI_LSU"
"2634","VI","6","6","H94","1","ECOLI_LSU"
"2635","VI","6","6","H94","1","ECOLI_LSU"
"2636","VI","6","6","H94","1","ECOLI_LSU"
"2637","VI","6","6","H94","1","ECOLI_LSU"
"2638","VI","6","6","H94","1","ECOLI_LSU"
"2639","VI","6","6","H94","1","ECOLI_LSU"
"2640","VI","6","6","H94","1","ECOLI_LSU"
"2641","VI","6","6","H94","1","ECOLI_LSU"
"2642","VI","6","6","H94","1","ECOLI_LSU"
"2643","VI","6","6","H94","1","ECOLI_LSU"
"2644","VI","6","6","H95","3","ECOLI_LSU"
"2645","VI","6","6","H95","3","ECOLI_LSU"
"2646","VI","6","6","H95","3","ECOLI_LSU"
"2647","VI","6","6","H95","3","ECOLI_LSU"
"2648","VI","6","6","H95","3","ECOLI_LSU"
"2649","VI","6","6","H95","3","ECOLI_LSU"
"2650","VI","6","6","H95","3","ECOLI_LSU"
"2651","VI","6","6","H95","3","ECOLI_LSU"
"2652","VI","6","6","H95","3","ECOLI_LSU"
"2653","VI","6","6","H95","3","ECOLI_LSU"
"2654","VI","6","6","H95","3","ECOLI_LSU"
"2655","VI","6","6","H95","3","ECOLI_LSU"
"2656","VI","6","6","H95","3","ECOLI_LSU"
"2657","VI","6","6","H95","3","ECOLI_LSU"
"2658","VI","6","6","H95","3","ECOLI_LSU"
"2659","VI","6","6","H95","3","ECOLI_LSU"
"2660","VI","6","6","H95","3","ECOLI_LSU"
"2661","VI","6","6","H95","3","ECOLI_LSU"
"2662","VI","6","6","H95","3","ECOLI_LSU"
"2663","VI","6","6","H95","3","ECOLI_LSU"
"2664","VI","6","6","H95","3","ECOLI_LSU"
"2665","VI","6","6","H95","3","ECOLI_LSU"
"2666","VI","6","6","H95","3","ECOLI_LSU"
"2667","VI","6","6","H95","3","ECOLI_LSU"
"2668","VI","6","6","H95","3","ECOLI_LSU"
"2669","VI","6","6","H95","3","ECOLI_LSU"
"2670","VI","6","6","H95","3","ECOLI_LSU"
"2671","VI","6","6","H95","3","ECOLI_LSU"
"2672","VI","6","6","H95","3","ECOLI_LSU"
"2673","VI","6","6","H95","3","ECOLI_LSU"
"2674","VI","6","6","H95","3","ECOLI_LSU"
"2675","VI","6","6","H95","3","ECOLI_LSU"
"2676","VI","6","6","H96","4","ECOLI_LSU"
"2677","VI","6","6","H96","4","ECOLI_LSU"
"2678","VI","6","6","H96","4","ECOLI_LSU"
"2679","VI","6","6","H96","4","ECOLI_LSU"
"2680","VI","6","6","H96","4","ECOLI_LSU"
"2681","VI","6","6","H96","4","ECOLI_LSU"
"2682","VI","6","6","H96","4","ECOLI_LSU"
"2683","VI","6","6","H96","4","ECOLI_LSU"
"2684","VI","6","6","H96","4","ECOLI_LSU"
"2685","VI","6","6","H96","4","ECOLI_LSU"
"2686","VI","6","6","H96","4","ECOLI_LSU"
"2687","VI","6","6","H96","4","ECOLI_LSU"
"2688","VI","6","6","H96","4","ECOLI_LSU"
"2689","VI","6","6","H96","4","ECOLI_LSU"
"2690","VI","6","6","H96","4","ECOLI_LSU"
"2691","VI","6","6","H96","4","ECOLI_LSU"
"2692","VI","6","6","H96","4","ECOLI_LSU"
"2693","VI","6","6","H96","4","ECOLI_LSU"
"2694","VI","6","6","H96","4","ECOLI_LSU"
"2695","VI","6","6","H96","4","ECOLI_LSU"
"2696","VI","6","6","H96","4","ECOLI_LSU"
"2697","VI","6","6","H96","4","ECOLI_LSU"
"2698","VI","6","6","H96","4","ECOLI_LSU"
"2699","VI","6","6","H96","4","ECOLI_LSU"
"2700","VI","6","6","H96","4","ECOLI_LSU"
"2701","VI","6","6","H96","4","ECOLI_LSU"
"2702","VI","6","6","H96","4","ECOLI_LSU"
"2703","VI","6","6","H96","4","ECOLI_LSU"
"2704","VI","6","6","H96","4","ECOLI_LSU"
"2705","VI","6","6","H96","4","ECOLI_LSU"
"2706","VI","6","6","H96","4","ECOLI_LSU"
"2707","VI","6","6","H96","4","ECOLI_LSU"
"2708","VI","6","6","H96","4","ECOLI_LSU"
"2709","VI","6","6","H96","4","ECOLI_LSU"
"2710","VI","6","6","H96","4","ECOLI_LSU"
"2711","VI","6","6","H96","4","ECOLI_LSU"
"2712","VI","6","6","H96","4","ECOLI_LSU"
"2713","VI","6","6","H96","4","ECOLI_LSU"
"2714","VI","6","6","H96","4","ECOLI_LSU"
"2715","VI","6","6","H96","4","ECOLI_LSU"
"2716","VI","6","6","H96","4","ECOLI_LSU"
"2717","VI","6","6","H96","4","ECOLI_LSU"
"2718","VI","6","6","H96","4","ECOLI_LSU"
"2719","VI","6","6","H96","4","ECOLI_LSU"
"2720","VI","6","6","H96","4","ECOLI_LSU"
"2721","VI","6","6","H96","4","ECOLI_LSU"
"2722","VI","6","6","H96","4","ECOLI_LSU"
"2723","VI","6","6","H96","4","ECOLI_LSU"
"2724","VI","6","6","H96","4","ECOLI_LSU"
"2725","VI","6","6","H96","4","ECOLI_LSU"
"2726","VI","6","6","H96","4","ECOLI_LSU"
"2727","VI","6","6","H96","4","ECOLI_LSU"
"2728","VI","6","6","H96","4","ECOLI_LSU"
"2729","VI","6","6","H96","4","ECOLI_LSU"
"2730","VI","6","6","H96","4","ECOLI_LSU"
"2731","VI","6","6","H96","4","ECOLI_LSU"
"2732","VI","6","6","H97","2","ECOLI_LSU"
"2733","VI","6","6","H97","2","ECOLI_LSU"
"2734","VI","6","6","H97","2","ECOLI_LSU"
"2735","VI","6","6","H97","2","ECOLI_LSU"
"2736","VI","6","6","H97","2","ECOLI_LSU"
"2737","VI","6","6","H97","2","ECOLI_LSU"
"2738","VI","6","6","H97","2","ECOLI_LSU"
"2739","VI","6","6","H97","2","ECOLI_LSU"
"2740","VI","6","6","H97","2","ECOLI_LSU"
"2741","VI","6","6","H97","2","ECOLI_LSU"
"2742","VI","6","6","H97","2","ECOLI_LSU"
"2743","VI","6","6","H97","2","ECOLI_LSU"
"2744","VI","6","6","H97","2","ECOLI_LSU"
"2745","VI","6","6","H97","2","ECOLI_LSU"
"2746","VI","6","6","H97","2","ECOLI_LSU"
"2747","VI","6","6","H97","2","ECOLI_LSU"
"2748","VI","6","6","H97","2","ECOLI_LSU"
"2749","VI","6","6","H97","2","ECOLI_LSU"
"2750","VI","6","6","H97","2","ECOLI_LSU"
"2751","VI","6","6","H97","2","ECOLI_LSU"
"2752","VI","6","6","H97","2","ECOLI_LSU"
"2753","VI","6","6","H97","2","ECOLI_LSU"
"2754","VI","6","6","H97","2","ECOLI_LSU"
"2755","VI","6","6","H97","2","ECOLI_LSU"
"2756","VI","6","6","H97","2","ECOLI_LSU"
"2757","VI","6","6","H97","2","ECOLI_LSU"
"2758","VI","6","6","H97","2","ECOLI_LSU"
"2759","VI","6","6","H97","2","ECOLI_LSU"
"2760","VI","6","6","H97","2","ECOLI_LSU"
"2761","VI","6","6","H97","2","ECOLI_LSU"
"2762","VI","6","6","H97","2","ECOLI_LSU"
"2763","VI","6","6","H97","2","ECOLI_LSU"
"2764","VI","6","6","H97","2","ECOLI_LSU"
"2765","VI","6","6","H97","2","ECOLI_LSU"
"2766","VI","6","6","H97","2","ECOLI_LSU"
"2767","VI","6","6","H97","2","ECOLI_LSU"
"2768","VI","6","6","H97","2","ECOLI_LSU"
"2769","VI","6","6","H97","2","ECOLI_LSU"
"2770","VI","6","6","H97","2","ECOLI_LSU"
"2771","VI","6","6","H94","1","ECOLI_LSU"
"2772","VI","6","6","H94","1","ECOLI_LSU"
"2773","VI","6","6","H94","1","ECOLI_LSU"
"2774","VI","6","6","H94","1","ECOLI_LSU"
"2775","VI","6","6","H94","1","ECOLI_LSU"
"2776","VI","6","6","H94","1","ECOLI_LSU"
"2777","VI","6","6","H94","1","ECOLI_LSU"
"2778","VI","6","6","H94","1","ECOLI_LSU"
"2779","VI","6","6","H94","1","ECOLI_LSU"
"2780","VI","6","6","H94","1","ECOLI_LSU"
"2781","VI","6","6","H94","1","ECOLI_LSU"
"2782","VI","6","6","H94","1","ECOLI_LSU"
"2783","VI","6","6","H94","1","ECOLI_LSU"
"2784","VI","6","6","H94","1","ECOLI_LSU"
"2785","VI","6","6","H94","1","ECOLI_LSU"
"2786","VI","6","6","H94","1","ECOLI_LSU"
"2787","VI","6","6","H94","1","ECOLI_LSU"
"2788","VI","6","6","H94","1","ECOLI_LSU"
"2789","VI","6","6","H98","3","ECOLI_LSU"
"2790","VI","6","6","H98","3","ECOLI_LSU"
"2791","VI","6","6","H98","3","ECOLI_LSU"
"2792","VI","6","6","H98","3","ECOLI_LSU"
"2793","VI","6","6","H98","3","ECOLI_LSU"
"2794","VI","6","6","H98","3","ECOLI_LSU"
"2795","VI","6","6","H98","3","ECOLI_LSU"
"2796","VI","6","6","H98","3","ECOLI_LSU"
"2797","VI","6","6","H98","3","ECOLI_LSU"
"2798","VI","6","6","H98","3","ECOLI_LSU"
"2799","VI","6","6","H98","3","ECOLI_LSU"
"2800","VI","6","6","H98","3","ECOLI_LSU"
"2801","VI","6","6","H98","3","ECOLI_LSU"
"2802","VI","6","6","H98","3","ECOLI_LSU"
"2803","VI","6","6","H98","3","ECOLI_LSU"
"2804","VI","6","6","H98","3","ECOLI_LSU"
"2805","VI","6","6","H98","3","ECOLI_LSU"
"2806","VI","6","6","H99","2","ECOLI_LSU"
"2807","VI","6","6","H99","2","ECOLI_LSU"
"2808","VI","6","6","H99","2","ECOLI_LSU"
"2809","VI","6","6","H99","2","ECOLI_LSU"
"2810","VI","6","6","H99","2","ECOLI_LSU"
"2811","VI","6","6","H99","2","ECOLI_LSU"
"2812","VI","6","6","H99","2","ECOLI_LSU"
"2813","VI","6","6","H99","2","ECOLI_LSU"
"2814","VI","6","6","H99","2","ECOLI_LSU"
"2815","VI","6","6","H100","4","ECOLI_LSU"
"2816","VI","6","6","H100","4","ECOLI_LSU"
"2817","VI","6","6","H100","4","ECOLI_LSU"
